"Data";"Instituição";"Numero";"Modalidade";"Objeto";"Data/Hora Realização";"Valor Referência";"Situação";"Aviso";"Anexos";"Vencedores \ Contratos"
"31/03/2021";"FMS";"012/2021";"Pregão Eletrônico";"Registro de Preços para futuro fornecimento de medicamentos veterinários e humanos, ambos para atender as necessidades do Centro de Zoonoses, unidade pertencente ao Fundo Municipal de Saúde do Município de Lagarto, conforme especificações técnicas contidas no anexo I Termo de Referência. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"15/04/2021 08:30";"87.075,00";"Concluído";"";"";""
"15/04/2021";"PML";"013/2021";"Dispensa";"Contratação de empresa especializada o fornecimento de estrutura para a realização do Festival da Mandioca Online que acontecerá nos dias 25,26 e 27 de Junho neste município, conforme especificação constantes neste Termo de Referência.";"15/04/2021 08:00";"17.448,00";"Concluído";"";"";""
"15/04/2021";"PML";"008/2021";"Dispensa";"confecção de expositores, cavaletes e estantes em madeira para livros e obras artísticas permanentes da Secretaria da Cultura, da Juventude e do Esporte..";"15/04/2021 08:00";"8.980,00";"Concluído";"";"";""
"26/03/2021";"FMS";"011/2021";"Pregão Eletrônico";"Registro de Preços para futura Contratação de empresa especializada para aquisição parcelada de Kit’s testes rápidos de detecção do coronavírus (Covid-19), bem como testes sorológico, destinados às ações realizadas pelo Fundo Municipal de Saúde de Lagarto, conforme especificação e quantidade constante no termo de referência, ANEXO I deste Edital e demais anexos. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"13/04/2021 08:30";"335.680,00";"Concluído";"";"";""
"24/03/2021";"FMS";"010/2021";"Pregão Eletrônico";"Contratação de empresa para prestação de serviços de direito de uso de software de gestão e regulação em saúde pública na modalidade – SAAS (SOFTWARE AS A SERVICE),  incluindo também serviços de migração de dados,  implantação, treinamento, suporte, atualizações e manutenção mensal  e que atenda as especificações técnicas, os quantitativos e os serviços técnicos correlatos para atendimento às necessidades da Secretaria Municipal de Saúde de Lagarto –SE, conforme especificações e condições contidas do edital e seus anexos. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"09/04/2021 08:30";"112.999,92";"Concluído";"";"";""
"24/03/2021";"FMS";"009/2021";"Pregão Eletrônico";"Contratação de empresa para o fornecimento de combustíveis automotivos - gasolina comum, óleo Diesel S10 destinados aos veículos do Fundo Municipal de Saúde, durante o exercício de 2021, conforme especificações constante no Termo de Referência e no Anexo I, tendo em vista que estes itens foram FRACASSADOS no Pregão 23/2020. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"08/04/2021 08:30";"1.475.200,00";"Concluído";"";"";""
"19/03/2021";"FMAS";"003/2021";"Pregão Eletrônico";"Contratação de Pessoa Jurídica para futuras prestações de serviços fúnebres (urnas com ornamentação com ou sem translado), com a finalidade de atender as demandas do Fundo de Municipal de Assistência Social, conforme especificações constantes no Anexo I deste edital";"07/04/2021 09:00";"405.883,60";"Concluído";"";"";""
"19/03/2021";"PML";"008/2021";"Pregão Eletrônico";"Contratação de empresa visando aquisição de material de apoio pedagógico destinados à melhoria da aprendizagem dos alunos do Ensino Infantil e do Ensino Fundamental 1º ao 9º ano, da Rede Municipal de Ensino de Lagarto conforme termos e condições estabelecidas no TERMO DE REFERENCIA, embasados nas necessidades do Secretaria Municipal de Educação.

";"31/03/2021 09:00";"3.228.236,56";"Concluído";"";"";""
"12/03/2021";"FMS";"008/2021";"Pregão Eletrônico";"Registro de Preços para futuro fornecimento parcelado de materiais, peças e equipamentos de informática para atender as necessidades dos programas do Fundo Municipal de Saúde, conforme Anexo I - Termo de Referência, parte integrante do Edital que integração o sistema de Registro de Preços, nos termos dos Decretos Municipais n°479/2017 e 707/2020. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"30/03/2021 08:30";"894.019,06";"Concluído";"";"";""
"30/03/2021";"PML";"011/2021";"Dispensa";"Locação de um imóvel, situado na RUA JOSÉ DIAS DE LOIOLA, S/N, NESTE MUNICIPIO PARA O FUNCIONAMENTO DO GALPÃO DE TRIAGEM DA COOPERATIVA DE CATADORES DE MATERIAIS RECICLÁVEIS DA CIDADE DE LAGARTO, conforme Laudo de Vistoria Técnica e parecer técnico.";"30/03/2021 08:00";"38.760,00";"Revogado";"";"";""
"30/03/2021";"PML";"006/2021";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, LOCALIZADO NA PRAÇA DA PIEDADE, 75, NESTE MUNICÍPIO PARA FUNCIONAMENTO DA SECRETÁRIA MUNICIPAL DE COMUNICAÇÃO SOCIAL";"30/03/2021 08:00";"24.000,00";"Concluído";"";"";""
"12/03/2021";"FMS";"007/2021";"Pregão Eletrônico";"Registro de Preço para futuro e eventual fornecimento parcelado de materiais permanentes odontológicos para atender as necessidades do Fundo Municipal de Saúde, conforme especificações constantes no Anexo I. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"26/03/2021 08:30";"158.645,25";"Concluído";"";"";""
"26/03/2021";"FMAS";"002/2021";"Dispensa";"Contratação de empresa especializada no fornecimento de peixes tipo CURIMÂ, para atender as demandas dos programas do Fundo Municipal de Assistência Social e partícipes, conforme especificações constantes nesse Termo de Referência";"26/03/2021 00:00";"223.500,00";"Concluído";"";"";""
"11/03/2021";"FMS";"001/2021";"Chamamento";"Chamamento de pessoas jurídicas prestadoras de Serviços de Saúde que serão prestados aos usuários SUS, nas áreas de exames de Tomografia Computadorizada e Ressonância Magnética, de acordo com a tabela SUS, editados pelo Ministério da Saúde (MS).";"24/03/2021 09:00";"71.814,30";"Em Andamento";"";"";""
"23/03/2021";"FMS";"007/2021";"Dispensa";"Contratação de empresa especializada no fornecimento de Kit completo de fantasias de Zé Gotinha e “Xô Corona” para a Campanha Nacional de Vacinação contra a COVID-19.";"23/03/2021 00:00";"6.999,00";"Concluído";"";"";""
"22/03/2021";"FMS";"006/2021";"Dispensa";"Constitui-se objeto do presente contrato Locação de um imóvel, situado na Travessa Maria da Conceição, nº 60, Bairro Pratas, neste município, onde funcionará uma Unidade de Saúde da Família, conforme Laudo de Vistoria Técnica.";"22/03/2021 00:00";"15.600,00";"Concluído";"";"";""
"05/03/2021";"PML";"007/2021";"Pregão Eletrônico";"Contratação de empresa especializada no fornecimento parcelado de gêneros alimentícios destinados a alimentação escolar deste município, conforme especificações constantes do Anexo I - Termo de Referência.";"18/03/2021 09:00";"2.280.214,70";"Concluído";"";"";""
"05/03/2021";"FMAS";"002/2021";"Pregão Eletrônico";"Contratação de empresa especializada no fornecimento de PEIXES, para atender as demandas dos programas do Fundo Municipal de Assistência Social, conforme especificações constantes nesse Termo de Referência.
A licitação será dividida em itens, conforme tabela constante do Termo de Referência, facultando-se ao licitante a participação em quantos itens forem de seu interesse.
O critério de julgamento adotado será o menor preço por item, observadas as exigências contidas neste Edital e seus Anexos quanto às especificações do objeto
O critério de julgamento adotado será o menor preço por item, observadas as exigências contidas neste Edital e seus Anexos quanto às especificações do objeto";"17/03/2021 09:00";"269.400,00";"Concluído";"";"";""
"02/03/2021";"PML";"006/2021";"Pregão Eletrônico";"REGISTRO DE PREÇOS, tipo MENOR PREÇO POR ITEM, objetivando eventual contratação de empresa para fornecimento de materiais de expediente para atender as demandas do Fundo Municipal de Assistência Social, Fundo Municipal de Saúde, Prefeitura Municipal de Lagarto e demais secretarias, do município de Lagarto, conforme especificações mínimas, e demais condições constantes neste Termo de Referência.

";"15/03/2021 09:00";"1.718.550,70";"Concluído";"";"";""
"01/03/2021";"PML";"005/2021";"Pregão Eletrônico";"REGISTRO DE PREÇOS, tipo MENOR PREÇO POR ITEM, objetivando eventual contratação de empresa para fornecimento parcelado de materiais de higiene e limpeza para atender as demandas do Fundo Municipal de Assistência Social, Prefeitura Municipal de Lagarto e demais secretarias, do município de Lagarto, conforme especificações mínimas, e demais condições constantes neste Termo de Referência.";"12/03/2021 09:01";"1.467.215,37";"Concluído";"";"";""
"23/02/2021";"FMS";"006/2021";"Pregão Eletrônico";"Registro de Preços para futura locação de veículos tipo ambulância tipo “A”, pick-up, veículo tipo passeio, micro-ônibus, minivan e Van,  para atender as necessidades do fundo Municipal de Saúde, conforme especificação constante no Anexo I – Termo de Referência. O certame será realizado através do site www.portaldecompraspublicas.com.br,

OBS.: A fase de lances será pelo valor unitário anual de cada veículo.
";"09/03/2021 08:30";"1.947.360,00";"Concluído";"";"";""
"22/02/2021";"PML";"003/2021";"Dispensa";"Contratação de Instituição de Ensino aptas em certificar a formação teórica dos colaboradores da Guarda Municipal de Lagarto- GML, observando a Matriz Curricula Nacional para Formação das Guardas Municipais conforme especificação constante no projeto básico.";"22/02/2021 08:00";"12.000,00";"Concluído";"";"";""
"04/02/2021";"PML";"004/2021";"Pregão Eletrônico";"Visando futuras contratações de empresa especializada no fornecimento de gás, para atender as demandas das Secretarias, conforme especificações constantes nesse Termo de Referência que integrará o Sistema de Registro de Preços, nos termos dos Decretos Municipais n°479/2017, Leis nº. 10.520/02, 8.666/1993 e Decreto municipal  nº.707/2020. ";"19/02/2021 09:00";"105.089,65";"Concluído";"";"";""
"19/02/2021";"PML";"002/2021";"Dispensa";"Rua Ascendino Garcez, nº 280 e 300, centro, neste município, para o funcionamento da Garagem da SEMDURB, conforme Laudo de Vistoria Técnica e parecer técnico";"19/02/2021 08:00";"120.000,00";"Concluído";"";"";""
"15/02/2021";"PML";"004/2021";"Dispensa";"LOCAÇÃO DE UM IMÓVEL, LOCALIZADO NA RUA PADRE ALVARES PITANGUEIRA, 107, NESTE MUNICÍPIO PARA FUNCIONAMENTO DA JUNTA DO SERVIÇO MILITAR";"15/02/2021 08:00";"9.240,00";"Concluído";"";"";""
"01/02/2021";"PML";"002/2021";"Pregão Eletrônico";"futuras contratações de empresa especializada no fornecimento de gasolina (item fracassado), para atender as demandas das secretarias da Prefeitura e dos programas do Fundo Municipal de Assistência Social e partícipes, conforme especificações constantes nesse Termo de Referência que integrará o Sistema de Registro de Preços, nos termos dos Decretos Municipais n° 479/2017, Leis nº. 10.520/02, 8.666/1993 e Decreto municipal  nº.707/2020. ";"11/02/2021 09:00";"883.025,00";"Concluído";"";"";""
"11/02/2021";"FMS";"005/2021";"Dispensa";"Constitui-se objeto do presente contrato Locação de um imóvel, situado na Estrada Principal do Povoado Gameleiro, nº 1185, Zona Rural, neste município, onde funcionará uma Unidade de Saúde da Família, conforme Laudo de Vistoria Técnica.";"11/02/2021 00:00";"12.000,00";"Concluído";"";"";""
"26/01/2021";"FMS";"005/2021";"Pregão Eletrônico";"Contratação de empresa para o fornecimento de equipamentos tipo ar condicionado que serão utilizados para estruturar os serviços de imunização, bem como para atender as necessidades da Assistência Farmacêutica através do Qualifar-SUS e nos cuidados e tratamentos do Covid na Clínica José Antônio Maroto, conforme especificações constantes no Anexo I. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"09/02/2021 08:30";"53.412,32";"Concluído";"";"";""
"05/02/2021";"AGRESPUL";"001/2021";"Inexigibilidade";"
Contratação de empresa especializada para uso de sistema ERP CONTABILIS - de Software de Gestão Pública, composto com os seguintes módulos: Planejamento Orçamentário (PPA, LOA, LDO), Administrativo e Financeiro; Contabilidade; Transparência Pública; Folha de pagamento; Contracheque online; Gestão de pessoal.
";"05/02/2021 09:00";"11.447,16";"Concluído";"";"";""
"05/02/2021";"FMS";"004/2021";"Dispensa";"Contratação de empresa para o fornecimento de combustíveis automotivos - gasolina comum e óleo Diesel S10 destinados aos veículos do Fundo Municipal de Saúde, tendo em vista itens fracassados do Pregão Eletrônico nº 23/2020, pelo período de 60 (sessenta) dias.";"05/02/2021 00:00";"159.000,00";"Concluído";"";"";""
"28/01/2021";"PML";"001/2021";"Dispensa";" Locação de um imóvel, situado na Avenida Contorno, nº 1241, Bairro Laudelino Freire,  neste município, para o funcionamento da SEMDURB";"28/01/2021 08:00";"37.200,00";"Concluído";"";"";""
"13/01/2021";"PML";"001/2021";"Pregão Eletrônico";"Contratações de empresa especializada no fornecimento de combustíveis, para atender as demandas das secretairas e dos programas do Fundo Municipal de Assistência Social e partícipes, conforme especificações constantes nesse Termo de Referência que integrará o Sistema de Registro de Preços, nos termos dos Decretos Municipais n° 479/2017, Leis nº. 10.520/02, 8.666/1993 e Decreto municipal  nº.707/2020.";"25/01/2021 09:00";"5.439.995,20";"Concluído";"";"";""
"12/01/2021";"FMS";"004/2021";"Pregão Eletrônico";"Registro de Preços para futuro fornecimento parcelado de alimentos para animais (cães e gatos), visando atender as necessidades do Centro de Controle do Zoonoses, conforme Anexo I - Termo de Referência, parte integrante do Edital. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"25/01/2021 08:10";"257.777,00";"Concluído";"";"";""
"25/01/2021";"FMS";"003/2021";"Dispensa";"Contratação de empresa especializada em recarga de toners para impressoras laser monocromáticas, tendo em vista manter o funcionamento das impressoras pertencentes à sede do Fundo Municipal de Saúde e Unidades vinculadas.";"25/01/2021 00:00";"17.500,00";"Concluído";"";"";""
"05/01/2021";"FMS";"003/2021";"Pregão Eletrônico";"Registro de Preços para futura e eventual aquisição de peças automotivas para a frota dos veículos do Fundo Municipal de Saúde do Município de Lagarto, com base na Tabela Audatex, conforme Anexo I - Termo de Referência, parte integrante do Edital. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"22/01/2021 08:10";"350.000,00";"Concluído";"";"";""
"09/12/2020";"PML";"025/2020";"Pregão Eletrônico";"contratação dos serviços de capacitação através de pessoa física ou jurídica para ministrar cursos de operador de microcomputadores dos telecentros,conforme especificações técnicas contidas no termo de referencia e do convênio nº46/2015. ";"21/01/2021 09:00";"67.399,98";"Em Andamento";"";"";""
"03/12/2020";"FMAS";"003/2020";"Pregão Eletrônico";"Fornecimento de copos plásticos com tampa, canudo e personalizado com transfer frontal, conforme condições, especificações e quantidades estabelecidas no termo de referência. ";"20/01/2021 09:00";"20.300,00";"Em Andamento";"";"";""
"05/01/2021";"FMS";"002/2021";"Pregão Eletrônico";"Registro de Preço para futuro e eventual fornecimento parcelado de gêneros alimentícios destinados aos programas e demais serviços do Fundo Municipal de Saúde no Município, conforme especificações constantes no Anexo I. O certame será realizado através do site www.portaldecompraspublicas.com.br,";"20/01/2021 08:10";"824.927,47";"Concluído";"";"";""
